name,app,loan,create_date,real_target,score,real_default
APP-0009179260,a684u00000FNnJwAAL,LAI-01527343,12/18/2020,0,0.103959029,0
APP-0008845826,a684u00000Egb58AAB,LAI-01453786,11/9/2020,0,0.084295282,0
APP-0009010043,a684u00000EjHJRAA3,LAI-01488608,11/30/2020,0,0.071731107,0
APP-0008845619,a684u00000EgasOAAR,LAI-01456160,11/9/2020,0,0.079456747,0
APP-0009367774,a684u00000G2oyxAAB,LAI-01570307,1/21/2021,0,0.065011093,0
APP-0008845102,a684u00000EgaIRAAZ,LAI-01460687,11/9/2020,1,0.125498331,1
APP-0008845319,a684u00000EgaZgAAJ,LAI-01453221,11/9/2020,0,0.059646262,0
APP-0008844914,a684u00000EgaBAAAZ,LAI-01453497,11/9/2020,0,0.108629409,0
APP-0009040891,a684u00000EjnI5AAJ,LAI-01506486,12/3/2020,0,0.093587728,0
APP-0008978800,a684u00000EimupAAB,LAI-01482172,11/26/2020,0,0.091978313,1
APP-0008978538,a684u00000Eimf1AAB,LAI-01482893,11/26/2020,0,0.111681456,0
APP-0008978810,a684u00000EimrDAAR,LAI-01482183,11/26/2020,0,0.137056007,0
APP-0008978866,a684u00000Eimz6AAB,LAI-01481989,11/26/2020,0,0.070721919,0
APP-0008823823,a684u00000E8fynAAB,LAI-01455352,11/6/2020,0,0.10312612,0
APP-0008823948,a684u00000E8g2MAAR,LAI-01465596,11/6/2020,0,0.042155026,0
APP-0009100256,a684u00000FMVzdAAH,LAI-01510501,12/10/2020,0,0.05523865,0
APP-0009100334,a684u00000FMW4iAAH,LAI-01510482,12/10/2020,0,0.135234044,1
APP-0009100192,a684u00000FMVvlAAH,LAI-01510479,12/10/2020,0,0.128557488,0
APP-0009100387,a684u00000FMW20AAH,LAI-01510447,12/10/2020,0,0.128348981,0
APP-0009159964,a684u00000FNTCMAA5,LAI-01530206,12/16/2020,0,0.050703968,0
APP-0009160005,a684u00000FNTErAAP,LAI-01524101,12/16/2020,0,0.119562997,0
APP-0009199094,a684u00000FO7JrAAL,LAI-01533044,12/20/2020,0,0.059197357,0
APP-0009100530,a684u00000FMWEoAAP,LAI-01512531,12/10/2020,0,0.093343955,0
APP-0009199227,a684u00000FO7RqAAL,LAI-01539279,12/20/2020,0,0.107012221,0
APP-0009199046,a684u00000FO7GiAAL,LAI-01532605,12/20/2020,0,0.159128126,0
APP-0008980295,a684u00000EiociAAB,LAI-01482078,11/26/2020,0,0.076921727,0
APP-0008980812,a684u00000EipBOAAZ,LAI-01482374,11/26/2020,1,0.212656518,1
APP-0008980104,a684u00000EioPAAAZ,LAI-01491719,11/26/2020,0,0.064852442,0
APP-0008980538,a684u00000Eiot0AAB,LAI-01482173,11/26/2020,0,0.054828215,0
APP-0008981184,a684u00000EipZGAAZ,LAI-01482397,11/26/2020,0,0.129974739,0
APP-0008980264,a684u00000EioacAAB,LAI-01486157,11/26/2020,0,0.040245327,0
APP-0008981099,a684u00000EipThAAJ,LAI-01485057,11/26/2020,0,0.041297969,0
APP-0008979968,a684u00000EioFoAAJ,LAI-01483510,11/26/2020,0,0.116536098,0
APP-0008980505,a684u00000EioqpAAB,LAI-01484714,11/26/2020,0,0.130125145,0
APP-0008980542,a684u00000EiotBAAR,LAI-01482176,11/26/2020,0,0.125764252,0
APP-0008980744,a684u00000Eip6YAAR,LAI-01482430,11/26/2020,0,0.187564451,0
APP-0009399068,a684u00000G3NV3AAN,LAI-01580550,1/27/2021,0,0.095205563,0
APP-0009399073,a684u00000G3NVWAA3,LAI-01586491,1/27/2021,0,0.0885696,1
APP-0009399050,a684u00000G3NU4AAN,LAI-01579621,1/27/2021,0,0.089353331,0
APP-0009196960,a684u00000FO5BqAAL,LAI-01531316,12/20/2020,0,0.077305862,0
APP-0009196657,a684u00000FO4sjAAD,LAI-01531875,12/20/2020,0,0.092072666,0
APP-0009197142,a684u00000FO5NcAAL,LAI-01531534,12/20/2020,0,0.101648613,1
APP-0009197585,a684u00000FO5mFAAT,LAI-01531593,12/20/2020,0,0.155567979,0
APP-0009196868,a684u00000FO562AAD,LAI-01531800,12/20/2020,0,0.136605182,0
APP-0009197010,a684u00000FO5EbAAL,LAI-01531709,12/20/2020,0,0.089687452,0
APP-0009196608,a684u00000FO4pfAAD,LAI-01537025,12/20/2020,0,0.131205132,0
APP-0009197267,a684u00000FO5V2AAL,LAI-01533416,12/20/2020,0,0.131880833,0
APP-0009140272,a684u00000FN9U6AAL,LAI-01519641,12/14/2020,0,0.136104106,1
APP-0009140823,a684u00000FN9sYAAT,LAI-01518417,12/14/2020,0,0.197546672,0
APP-0009140951,a684u00000FNA5IAAX,LAI-01520442,12/14/2020,0,0.109814956,1
APP-0009197581,a684u00000FO5oOAAT,LAI-01531572,12/20/2020,0,0.104357586,1
APP-0009197732,a684u00000FO5y9AAD,LAI-01532010,12/20/2020,0,0.061031936,0
APP-0008819320,a684u00000E8b0eAAB,LAI-01447686,11/5/2020,0,0.077517764,0
APP-0008818880,a684u00000E8aWPAAZ,LAI-01451057,11/5/2020,0,0.109988345,0
APP-0008819153,a684u00000E8aoxAAB,LAI-01458920,11/5/2020,0,0.072656591,0
APP-0008818835,a684u00000E8aTaAAJ,LAI-01454611,11/5/2020,0,0.096761149,1
APP-0008819031,a684u00000E8ageAAB,LAI-01447286,11/5/2020,0,0.108618845,0
APP-0008819084,a684u00000E8ak2AAB,LAI-01448052,11/5/2020,0,0.051311277,0
APP-0008817884,a684u00000E8ZOLAA3,LAI-01447112,11/5/2020,0,0.19244565,0
APP-0008818267,a684u00000E8ZqnAAF,LAI-01447159,11/5/2020,0,0.069342195,0
APP-0008819230,a684u00000E8atyAAB,LAI-01448071,11/5/2020,0,0.057055124,0
APP-0008819278,a684u00000E8axkAAB,LAI-01447356,11/5/2020,0,0.082963869,0
APP-0009113864,a684u00000FMk3AAAT,LAI-01513166,12/11/2020,0,0.13139755,0
APP-0008888383,a684u00000EhIpyAAF,LAI-01467095,11/14/2020,0,0.122398719,0
APP-0009005326,a684u00000EjCyxAAF,LAI-01490053,11/30/2020,0,0.036567251,0
APP-0009005594,a684u00000EjDHBAA3,LAI-01487413,11/30/2020,0,0.138658225,0
APP-0009006323,a684u00000EjE31AAF,LAI-01487715,11/30/2020,0,0.045609753,0
APP-0009005231,a684u00000EjCsaAAF,LAI-01488366,11/30/2020,0,0.165489822,0
APP-0009006780,a684u00000EjEUGAA3,LAI-01490189,11/30/2020,0,0.082207673,0
APP-0009005755,a684u00000EjDS4AAN,LAI-01487567,11/30/2020,0,0.109273238,0
APP-0009005788,a684u00000EjDUKAA3,LAI-01487563,11/30/2020,0,0.119014331,0
APP-0009006714,a684u00000EjENfAAN,LAI-01488303,11/30/2020,0,0.057732105,0
APP-0009005742,a684u00000EjDRBAA3,LAI-01487734,11/30/2020,0,0.091781317,0
APP-0009006431,a684u00000EjE98AAF,LAI-01490473,11/30/2020,0,0.130696603,0
APP-0009006519,a684u00000EjE6oAAF,LAI-01488151,11/30/2020,0,0.099369993,0
APP-0009006078,a684u00000EjDnMAAV,LAI-01488385,11/30/2020,0,0.115649629,0
APP-0008903729,a684u00000EhXfyAAF,LAI-01464828,11/16/2020,0,0.051824882,0
APP-0008904037,a684u00000EhXykAAF,LAI-01465620,11/16/2020,0,0.049637691,0
APP-0008904294,a684u00000EhYEEAA3,LAI-01465549,11/16/2020,0,0.075132326,0
APP-0008904836,a684u00000EhXg3AAF,LAI-01465112,11/16/2020,0,0.099141341,0
APP-0009194832,a684u00000FO2zJAAT,LAI-01534241,12/20/2020,0,0.229630938,1
APP-0009195028,a684u00000FO31uAAD,LAI-01533877,12/20/2020,1,0.116554968,1
APP-0009006827,a684u00000EjEXKAA3,LAI-01498735,11/30/2020,0,0.13801287,1
APP-0008921198,a684u00000EhptYAAR,LAI-01469215,11/18/2020,0,0.144034322,0
APP-0009413983,a684u00000G3dwdAAB,LAI-01583022,1/29/2021,0,0.066084174,1
APP-0008819438,a684u00000E8b8YAAR,LAI-01447461,11/5/2020,0,0.106756669,0
APP-0009236060,a684u00000FOkSoAAL,LAI-01540495,12/28/2020,0,0.154236887,1
APP-0008786215,a684u00000E82HuAAJ,LAI-01438678,11/1/2020,0,0.077864008,0
APP-0009202289,a684u00000FOAj4AAH,LAI-01532613,12/21/2020,0,0.031696838,0
APP-0009414014,a684u00000G3dyoAAB,LAI-01583048,1/29/2021,0,0.112629966,0
APP-0009220879,a684u00000FOUFxAAP,LAI-01538961,12/23/2020,0,0.067453937,0
APP-0009220883,a684u00000FOUGCAA5,LAI-01537734,12/23/2020,0,0.088271,0
APP-0009220934,a684u00000FOUGhAAP,LAI-01537636,12/23/2020,0,0.101313862,0
APP-0008984528,a684u00000EitAUAAZ,LAI-01483502,11/27/2020,0,0.127578888,1
APP-0008950241,a684u00000EiJhXAAV,LAI-01481761,11/21/2020,0,0.142124827,0
APP-0009235268,a684u00000FOjx1AAD,LAI-01542741,12/28/2020,0,0.277668838,0
APP-0009235293,a684u00000FOjyiAAD,LAI-01540161,12/28/2020,0,0.183646386,0
APP-0009235271,a684u00000FOjxGAAT,LAI-01540316,12/28/2020,0,0.075235059,0
APP-0009184674,a684u00000FNsXQAA1,LAI-01528823,12/18/2020,0,0.100437019,0
APP-0008816000,a684u00000E8XPfAAN,LAI-01446459,11/5/2020,1,0.514557259,1
APP-0008969574,a684u00000Eid96AAB,LAI-01481509,11/24/2020,0,0.1743901,0
APP-0009216422,a684u00000FOPOuAAP,LAI-01536436,12/23/2020,0,0.074045773,1
APP-0008969748,a684u00000EidFkAAJ,LAI-01480775,11/24/2020,0,0.063942403,0
APP-0009216132,a684u00000FOP4kAAH,LAI-01536511,12/23/2020,1,0.057556633,1
APP-0009216192,a684u00000FOP8mAAH,LAI-01536454,12/23/2020,0,0.051513713,0
APP-0009224192,a684u00000FOY0SAAX,LAI-01538434,12/24/2020,1,0.153941586,1
APP-0009224183,a684u00000FOXzoAAH,LAI-01538448,12/24/2020,0,0.039858909,0
APP-0008921856,a684u00000Ehqa8AAB,LAI-01469631,11/18/2020,0,0.125531452,0
APP-0008922714,a684u00000EhrP6AAJ,LAI-01470948,11/18/2020,0,0.071472887,0
APP-0008921349,a684u00000Ehq3sAAB,LAI-01469545,11/18/2020,0,0.12847849,0
APP-0008923469,a684u00000EhsBFAAZ,LAI-01474808,11/18/2020,0,0.111545934,0
APP-0008921306,a684u00000Ehq13AAB,LAI-01470085,11/18/2020,0,0.058901573,0
APP-0008922877,a684u00000EhrQNAAZ,LAI-01469453,11/18/2020,1,0.11397023,1
APP-0008922832,a684u00000EhrWqAAJ,LAI-01469452,11/18/2020,0,0.1573733,0
APP-0008921287,a684u00000EhpzlAAB,LAI-01475222,11/18/2020,0,0.077912189,1
APP-0008921631,a684u00000EhqMLAAZ,LAI-01469965,11/18/2020,0,0.096641409,0
APP-0008921647,a684u00000EhqNOAAZ,LAI-01474006,11/18/2020,0,0.137489499,0
APP-0008922740,a684u00000EhrQiAAJ,LAI-01470250,11/18/2020,0,0.050448971,0
APP-0008923203,a684u00000Ehrt6AAB,LAI-01469517,11/18/2020,0,0.152912018,0
APP-0008923902,a684u00000EhseWAAR,LAI-01469762,11/18/2020,0,0.159110249,0
APP-0008924884,a684u00000Ehti5AAB,LAI-01470264,11/18/2020,0,0.083474012,0
APP-0008923697,a684u00000EhsQFAAZ,LAI-01469796,11/18/2020,0,0.121489248,1
APP-0008924017,a684u00000EhsmGAAR,LAI-01470077,11/18/2020,0,0.114634145,0
APP-0008924542,a684u00000EhtLfAAJ,LAI-01479220,11/18/2020,0,0.125432429,1
APP-0008925549,a684u00000EhuLrAAJ,LAI-01470394,11/18/2020,1,0.121806859,1
APP-0008924702,a684u00000EhtTVAAZ,LAI-01470026,11/18/2020,0,0.086526436,0
APP-0008925727,a684u00000Ehtk2AAB,LAI-01470330,11/19/2020,0,0.10938725,0
APP-0008925703,a684u00000EhuWoAAJ,LAI-01470484,11/19/2020,0,0.162995955,0
APP-0008923904,a684u00000Ehsc7AAB,LAI-01469787,11/18/2020,0,0.066590889,0
APP-0008925231,a684u00000Ehu3SAAR,LAI-01470086,11/18/2020,0,0.144256883,0
APP-0008924040,a684u00000EhsnxAAB,LAI-01469926,11/18/2020,0,0.132816692,0
APP-0008924507,a684u00000EhsviAAB,LAI-01470186,11/18/2020,0,0.142272587,0
APP-0009134646,a684u00000FN44mAAD,LAI-01521709,12/13/2020,0,0.090088032,0
APP-0009134662,a684u00000FN45kAAD,LAI-01517988,12/13/2020,0,0.097087413,0
APP-0009134528,a684u00000FN3yAAAT,LAI-01520550,12/13/2020,0,0.205329974,1
APP-0008996531,a684u00000Ej4V9AAJ,LAI-01487595,11/28/2020,0,0.127209239,0
APP-0008996487,a684u00000Ej4SUAAZ,LAI-01485976,11/28/2020,0,0.083399151,0
APP-0008996560,a684u00000Ej4WvAAJ,LAI-01488980,11/28/2020,0,0.059180538,1
APP-0008997080,a684u00000Ej50gAAB,LAI-01486338,11/28/2020,0,0.393670247,0
APP-0008997014,a684u00000Ej4woAAB,LAI-01486040,11/28/2020,0,0.092486631,0
APP-0008996937,a684u00000Ej4rtAAB,LAI-01485916,11/28/2020,0,0.062543922,0
APP-0008997238,a684u00000Ej58lAAB,LAI-01486816,11/28/2020,1,0.13241929,1
APP-0009406230,a684u00000G3VTiAAN,LAI-01580997,1/28/2021,0,0.045049023,0
APP-0009406113,a684u00000G3VLUAA3,LAI-01580791,1/28/2021,0,0.091514478,0
APP-0009406191,a684u00000G3VQyAAN,LAI-01580830,1/28/2021,0,0.256337258,1
APP-0009405599,a684u00000G3UlRAAV,LAI-01580872,1/28/2021,0,0.066099899,0
APP-0008990123,a684u00000EiyCuAAJ,LAI-01489793,11/27/2020,1,0.156507788,1
APP-0009113001,a684u00000FMj6cAAD,LAI-01512665,12/11/2020,0,0.050016567,0
APP-0009412281,a684u00000G3c0iAAB,LAI-01582398,1/29/2021,0,0.072723943,0
APP-0009412970,a684u00000G3conAAB,LAI-01583284,1/29/2021,0,0.085047246,0
APP-0009412215,a684u00000G3bviAAB,LAI-01583108,1/29/2021,0,0.079568801,0
APP-0009413551,a684u00000G3dSxAAJ,LAI-01583296,1/29/2021,0,0.059560012,0
APP-0009412072,a684u00000G3bmCAAR,LAI-01582525,1/29/2021,0,0.096988609,1
APP-0009412312,a684u00000G3c2yAAB,LAI-01582708,1/29/2021,0,0.134085622,0
APP-0009412560,a684u00000G3cKTAAZ,LAI-01582662,1/29/2021,0,0.046664838,0
APP-0009413651,a684u00000G3dZjAAJ,LAI-01583225,1/29/2021,0,0.113577146,0
APP-0009412372,a684u00000G3c70AAB,LAI-01582485,1/29/2021,0,0.12148678,0
APP-0009113204,a684u00000FMjHHAA1,LAI-01512935,12/11/2020,1,0.145105085,1
APP-0009413747,a684u00000G3dgQAAR,LAI-01582958,1/29/2021,0,0.035635135,0
APP-0009413704,a684u00000G3ddHAAR,LAI-01583189,1/29/2021,0,0.079645563,0
APP-0008867606,a684u00000EgxdgAAB,LAI-01457677,11/12/2020,0,0.124204065,0
APP-0009406838,a684u00000G3WBaAAN,LAI-01581017,1/28/2021,0,0.084307607,0
APP-0009406536,a684u00000G3VqIAAV,LAI-01581041,1/28/2021,0,0.250524502,1
APP-0009407021,a684u00000G3WOUAA3,LAI-01581074,1/28/2021,0,0.075695054,1
APP-0009216825,a684u00000FOPqjAAH,LAI-01544380,12/23/2020,1,0.163213752,1
APP-0009216908,a684u00000FOPwrAAH,LAI-01538814,12/23/2020,0,0.080541411,0
APP-0009217000,a684u00000FOQ3OAAX,LAI-01538519,12/23/2020,0,0.131388884,0
APP-0009056903,a684u00000Ek3WwAAJ,LAI-01501290,12/5/2020,0,0.1369354,0
APP-0009056924,a684u00000Ek3OoAAJ,LAI-01506289,12/5/2020,0,0.043541023,0
APP-0009057105,a684u00000Ek3jgAAB,LAI-01505302,12/5/2020,0,0.09237866,1
APP-0008896074,a684u00000EhPv5AAF,LAI-01463445,11/15/2020,1,0.096070784,1
APP-0008958284,a684u00000EiRb3AAF,LAI-01478325,11/23/2020,0,0.069322258,1
APP-0008958338,a684u00000EiRcWAAV,LAI-01487574,11/23/2020,0,0.088334901,0
APP-0008958404,a684u00000EiRaGAAV,LAI-01477263,11/23/2020,1,0.149331603,1
APP-0009102830,a684u00000FMYcXAAX,LAI-01512597,12/10/2020,0,0.119712909,0
APP-0009195435,a684u00000FO3ZWAA1,LAI-01531326,12/20/2020,0,0.166054794,0
APP-0009057189,a684u00000Ek3ovAAB,LAI-01501382,12/5/2020,0,0.066879621,0
APP-0009057596,a684u00000Ek4EAAAZ,LAI-01501452,12/5/2020,0,0.107645517,0
APP-0009057818,a684u00000Ek4SbAAJ,LAI-01501088,12/5/2020,1,0.157391744,1
APP-0009368729,a684u00000G2q6YAAR,LAI-01570756,1/21/2021,0,0.092864071,0
APP-0009057222,a684u00000Ek3q9AAB,LAI-01500861,12/5/2020,0,0.18280282,0
APP-0009058286,a684u00000Ek4u1AAB,LAI-01506201,12/5/2020,0,0.075175689,0
APP-0009057759,a684u00000Ek4OoAAJ,LAI-01501181,12/5/2020,0,0.104594703,0
APP-0009058335,a684u00000Ek4wvAAB,LAI-01509844,12/5/2020,0,0.178106205,1
APP-0009058458,a684u00000Ek54fAAB,LAI-01501285,12/5/2020,0,0.084208309,0
APP-0009368862,a684u00000G2qGTAAZ,LAI-01571150,1/21/2021,0,0.114096253,1
APP-0009125104,a684u00000FMv6PAAT,LAI-01523266,12/12/2020,1,0.098783682,1
APP-0009414183,a684u00000G3e9hAAB,LAI-01583246,1/30/2021,0,0.090114707,0
APP-0009414452,a684u00000G3eRqAAJ,LAI-01595172,1/30/2021,0,0.059307603,0
APP-0009414337,a684u00000G3eKLAAZ,LAI-01584784,1/30/2021,0,0.073728406,1
APP-0009053867,a684u00000Ek0BmAAJ,LAI-01501422,12/4/2020,1,0.081658757,1
APP-0008977593,a684u00000EilkjAAB,LAI-01481911,11/26/2020,0,0.164409391,0
APP-0008977965,a684u00000Eim5xAAB,LAI-01482060,11/26/2020,1,0.157906626,1
APP-0008977943,a684u00000Eim7iAAB,LAI-01482205,11/26/2020,0,0.080952553,0
APP-0009054225,a684u00000Ek0jJAAR,LAI-01500494,12/5/2020,0,0.466394791,0
APP-0008978174,a684u00000EimLVAAZ,LAI-01485952,11/26/2020,0,0.116204421,0
APP-0009053972,a684u00000Ek0TkAAJ,LAI-01501572,12/5/2020,0,0.091640237,0
APP-0009060456,a684u00000Ek6HnAAJ,LAI-01509997,12/5/2020,0,0.085200887,0
APP-0009060008,a684u00000Ek6YWAAZ,LAI-01501756,12/5/2020,0,0.048206572,0
APP-0009059856,a684u00000Ek6PZAAZ,LAI-01504899,12/5/2020,1,0.183489836,0
APP-0009059957,a684u00000Ek6VSAAZ,LAI-01502224,12/5/2020,0,0.160975925,0
APP-0009386699,a684u00000G39bVAAR,LAI-01577490,1/25/2021,0,0.082459487,0
APP-0009138604,a684u00000FN7z3AAD,LAI-01519876,12/14/2020,0,0.098953995,0
APP-0009135806,a684u00000FN56VAAT,LAI-01523069,12/13/2020,0,0.121216203,0
APP-0008791869,a684u00000E880GAAR,LAI-01442187,11/2/2020,0,0.07866752,0
APP-0009096991,a684u00000EkhSGAAZ,LAI-01509739,12/9/2020,0,0.091128159,0
APP-0009097409,a684u00000FMTCyAAP,LAI-01510200,12/9/2020,0,0.099422413,0
APP-0009097546,a684u00000FMTLlAAP,LAI-01511593,12/9/2020,0,0.040161953,0
APP-0009096674,a684u00000Ekh7wAAB,LAI-01509790,12/9/2020,0,0.084747491,0
APP-0009097549,a684u00000FMTM0AAP,LAI-01510278,12/9/2020,0,0.047200368,0
APP-0009098070,a684u00000FMTtEAAX,LAI-01510935,12/9/2020,0,0.085578914,0
APP-0009096642,a684u00000Ekh5qAAB,LAI-01509625,12/9/2020,0,0.140895328,0
APP-0008987828,a684u00000Eivy2AAB,LAI-01490260,11/27/2020,1,0.29484669,0
APP-0008808748,a684u00000E8Pg4AAF,LAI-01444647,11/4/2020,0,0.174975799,0
APP-0009012364,a684u00000EjJv2AAF,LAI-01489989,11/30/2020,0,0.101323191,1
APP-0009012322,a684u00000EjJsSAAV,LAI-01490013,11/30/2020,0,0.069436065,0
APP-0009012418,a684u00000EjJyBAAV,LAI-01489656,11/30/2020,0,0.046255596,0
APP-0009012903,a684u00000EjKNHAA3,LAI-01489687,11/30/2020,0,0.125771364,0
APP-0009012982,a684u00000EjKYiAAN,LAI-01501335,11/30/2020,0,0.092033712,0
APP-0008826790,a684u00000E8iiJAAR,LAI-01448972,11/6/2020,0,0.080918398,0
APP-0008836513,a684u00000E8scGAAR,LAI-01451552,11/8/2020,0,0.143035638,1
APP-0008836591,a684u00000E8shVAAR,LAI-01454862,11/8/2020,0,0.071166407,1
APP-0008838120,a684u00000E8uFxAAJ,LAI-01452039,11/8/2020,0,0.071898305,1
APP-0008839361,a684u00000E8vSiAAJ,LAI-01452051,11/8/2020,0,0.197564074,0
APP-0008839521,a684u00000E8vdgAAB,LAI-01452655,11/8/2020,1,0.461865881,1
APP-0008836710,a684u00000E8spZAAR,LAI-01458326,11/8/2020,0,0.074960039,1
APP-0008836859,a684u00000E8szoAAB,LAI-01452388,11/8/2020,0,0.060540167,0
APP-0008839048,a684u00000E8v9MAAR,LAI-01453558,11/8/2020,0,0.088080647,0
APP-0008839354,a684u00000E8vQdAAJ,LAI-01453922,11/8/2020,1,0.189862619,1
APP-0008839828,a684u00000E8vvBAAR,LAI-01452416,11/8/2020,0,0.067404575,0
APP-0008836969,a684u00000E8t62AAB,LAI-01452494,11/8/2020,0,0.059292936,0
APP-0008838608,a684u00000E8ukHAAR,LAI-01452077,11/8/2020,0,0.179680204,0
APP-0008838238,a684u00000E8u4WAAR,LAI-01451694,11/8/2020,0,0.042257834,0
APP-0008838912,a684u00000E8v1XAAR,LAI-01451961,11/8/2020,0,0.100566017,0
APP-0008839847,a684u00000E8vw9AAB,LAI-01452093,11/8/2020,0,0.067718276,1
APP-0008837327,a684u00000E8tGiAAJ,LAI-01451635,11/8/2020,0,0.05959124,0
APP-0008840262,a684u00000E8wK6AAJ,LAI-01452506,11/9/2020,0,0.116564078,0
APP-0008915333,a684u00000EhjgxAAB,LAI-01469220,11/17/2020,0,0.06632125,0
APP-0009278980,a684u00000FPUpYAAX,LAI-01550130,1/5/2021,0,0.290098599,0
APP-0008915336,a684u00000EhjhCAAR,LAI-01467671,11/17/2020,1,0.097695382,1
APP-0009278322,a684u00000FPU6nAAH,LAI-01550511,1/5/2021,0,0.096235278,0
APP-0009278548,a684u00000FPUMRAA5,LAI-01549924,1/5/2021,0,0.068042095,0
APP-0009278956,a684u00000FPUnrAAH,LAI-01550430,1/5/2021,0,0.066726867,0
APP-0009027690,a684u00000EjZn9AAF,LAI-01506474,12/2/2020,0,0.061957348,0
APP-0009027695,a684u00000EjZnYAAV,LAI-01493219,12/2/2020,0,0.070343065,0
APP-0009027663,a684u00000EjZlIAAV,LAI-01493217,12/2/2020,1,0.124275906,1
APP-0008982606,a684u00000Eir4eAAB,LAI-01482640,11/27/2020,0,0.159527443,1
APP-0009121556,a684u00000FMrWxAAL,LAI-01515318,12/11/2020,0,0.107392512,0
APP-0009121844,a684u00000FMrjKAAT,LAI-01515295,12/12/2020,0,0.092594386,0
APP-0009023755,a684u00000EjVgxAAF,LAI-01503467,12/2/2020,0,0.080857437,0
APP-0009121589,a684u00000FMrYjAAL,LAI-01516979,12/11/2020,0,0.082713227,0
APP-0009023809,a684u00000EjVk6AAF,LAI-01494985,12/2/2020,0,0.088169637,0
APP-0009121913,a684u00000FMrr7AAD,LAI-01515398,12/12/2020,0,0.121682518,1
APP-0009023881,a684u00000EjVpBAAV,LAI-01492556,12/2/2020,0,0.110445491,1
APP-0009023990,a684u00000EjVvxAAF,LAI-01493165,12/2/2020,0,0.092902308,0
APP-0009023847,a684u00000EjVmlAAF,LAI-01498102,12/2/2020,1,0.558413003,1
APP-0009139117,a684u00000FN8Q5AAL,LAI-01518837,12/14/2020,0,0.057658382,0
APP-0009139513,a684u00000FN8r9AAD,LAI-01524202,12/14/2020,1,0.076057427,1
APP-0009384396,a684u00000G375IAAR,LAI-01574990,1/24/2021,0,0.142215993,0
APP-0009024130,a684u00000EjW4VAAV,LAI-01492915,12/2/2020,1,0.134391672,0
APP-0009024328,a684u00000EjWGMAA3,LAI-01492713,12/2/2020,0,0.111408363,1
APP-0009024401,a684u00000EjWLHAA3,LAI-01496518,12/2/2020,0,0.074809086,0
APP-0008851732,a684u00000Egh70AAB,LAI-01455499,11/10/2020,1,0.130011944,1
APP-0009176498,a684u00000FNkSlAAL,LAI-01528278,12/17/2020,0,0.077309551,0
APP-0009177036,a684u00000FNl1qAAD,LAI-01534217,12/17/2020,0,0.131126695,0
APP-0009177293,a684u00000FNlIwAAL,LAI-01530341,12/17/2020,0,0.111955384,0
APP-0009176309,a684u00000FNkG1AAL,LAI-01527678,12/17/2020,0,0.208784106,0
APP-0009177455,a684u00000FNlSmAAL,LAI-01527095,12/17/2020,0,0.16850917,0
APP-0009177457,a684u00000FNlSwAAL,LAI-01528183,12/17/2020,0,0.160368826,0
APP-0009177475,a684u00000FNlU4AAL,LAI-01533242,12/17/2020,1,0.155119544,1
APP-0008886984,a684u00000EhHRaAAN,LAI-01461801,11/14/2020,0,0.220720857,0
APP-0008882658,a684u00000EhD2CAAV,LAI-01460567,11/13/2020,0,0.077673647,0
APP-0008988710,a684u00000EiwmsAAB,LAI-01484213,11/27/2020,0,0.151879165,0
APP-0008988438,a684u00000EiwXlAAJ,LAI-01484198,11/27/2020,0,0.267158906,0
APP-0008988641,a684u00000EiwkLAAR,LAI-01497109,11/27/2020,0,0.132272864,0
APP-0008799007,a684u00000E8F7dAAF,LAI-01443977,11/2/2020,1,0.526559196,1
APP-0008848135,a684u00000EgdBOAAZ,LAI-01457329,11/9/2020,1,0.111465299,1
APP-0008847682,a684u00000Egd26AAB,LAI-01454146,11/9/2020,0,0.145724289,0
APP-0008847734,a684u00000Egd5ZAAR,LAI-01454909,11/9/2020,0,0.053286626,0
APP-0009137091,a684u00000FN6DOAA1,LAI-01519252,12/14/2020,0,0.106802481,0
APP-0008892005,a684u00000EhMIJAA3,LAI-01463142,11/14/2020,0,0.208735029,0
APP-0008892553,a684u00000EhMezAAF,LAI-01473793,11/15/2020,0,0.13887188,0
APP-0008892209,a684u00000EhMTNAA3,LAI-01471517,11/14/2020,0,0.178895135,0
APP-0008892178,a684u00000EhMS9AAN,LAI-01462854,11/14/2020,0,0.088628537,0
APP-0008892340,a684u00000EhMUBAA3,LAI-01462880,11/14/2020,0,0.081437648,1
APP-0008892394,a684u00000EhMUvAAN,LAI-01463902,11/14/2020,0,0.184576405,0
APP-0009039931,a684u00000EjmHuAAJ,LAI-01497249,12/3/2020,1,0.082615275,0
APP-0009056578,a684u00000Ek3ChAAJ,LAI-01502659,12/5/2020,0,0.078797631,0
APP-0009056398,a684u00000Ek310AAB,LAI-01503122,12/5/2020,0,0.077727302,0
APP-0009056093,a684u00000Ek2fnAAB,LAI-01500673,12/5/2020,1,0.168944833,1
APP-0009152918,a684u00000FNM2oAAH,LAI-01521434,12/15/2020,1,0.099544289,1
APP-0009056465,a684u00000Ek35lAAB,LAI-01500688,12/5/2020,0,0.070252884,0
APP-0009259049,a684u00000FP9cnAAD,LAI-01556444,1/1/2021,0,0.60338567,1
APP-0009259084,a684u00000FP9fDAAT,LAI-01546213,1/1/2021,0,0.098281893,0
APP-0008855092,a684u00000EgkbDAAR,LAI-01458272,11/10/2020,0,0.156364089,1
APP-0008865381,a684u00000EgvIMAAZ,LAI-01464410,11/11/2020,0,0.166867302,0
